0.001310, 0.001128, 0.0000
0.010972, 0.009760, 0.0000
0.014367, 0.012625, 0.0000
0.017846, 0.015343, 0.0000
0.021417, 0.017916, 0.0000
0.025087, 0.020317, 0.0000
0.028881, 0.022496, 0.0000
0.032791, 0.024466, 0.0000
0.036791, 0.026287, 0.0000
0.040883, 0.027954, 0.0000
0.045048, 0.029488, 0.0000
0.049289, 0.030885, 0.0000
0.053520, 0.032213, 0.0000
0.060909, 0.034238, 0.0000
